KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,158.30,105.29 (-33.5 %),155.45 (-1.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),50.16 (+31.7 %)
Energy bought (kWh),2471.0,1596.3 (-35.4 %),2438.4 (-1.3 %)
Energy sold (kWh),1453.2,463.5 (-68.1 %),1308.6 (-10.0 %)
