KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,426.63,387.39 (-9.2 %),411.91 (-3.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),24.52 (+5.7 %)
Energy bought (kWh),5965.7,5362.1 (-10.1 %),5764.6 (-3.4 %)
Energy sold (kWh),2546.2,1870.7 (-26.5 %),2257.9 (-11.3 %)
