KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,242.88,213.06 (-12.3 %),236.09 (-2.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),23.03 (+9.5 %)
Energy bought (kWh),3185.0,2712.8 (-14.8 %),3098.7 (-2.7 %)
Energy sold (kWh),821.9,292.5 (-64.4 %),702.1 (-14.6 %)
