Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,1.312,4.4375,4.4375,0.0,0.0,1.06875,0.24324999999999997,0.0,0.0113806129504375,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,1.068,4.4375,4.4375,0.0,0.0,0.0,1.068,0.0,0.04951512471510001,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.882,4.4375,4.4375,0.0,0.0,0.0,0.882,0.0,0.04022590291335001,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.794,4.4375,4.4375,0.0,0.0,0.0,0.794,0.0,0.034119172629025,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,1.03,5.15,5.15,0.0,1.5,0.0,2.5300000000000002,0.0,0.09889317237525003,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.908,5.862500000000001,5.8625,0.0,1.5,0.0,2.408,0.0,0.0924994586516,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,1.154,6.575000000000001,6.575,8.881784197001252e-16,1.5,0.0,2.654,0.0,0.10342138095877501,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,1.662,7.287500000000001,7.2875,8.881784197001252e-16,1.5,0.0,3.162,0.0,0.12173440048027502,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,1.748,8.0,8.0,1.7763568394002505e-15,1.5,0.0,3.248,0.0,0.12168333793000002,1
2012-06-30 05:00:00+00:00,0.0081918,0.1219347833,0.013849803,0.0,1.78,8.0,8.0,0.0,0.0,0.0,1.78,0.0,0.108521957137,1
2012-06-30 05:30:00+00:00,0.0119925,0.12900317375,0.020275612499999998,0.0,1.574,8.0,8.0,0.0,0.0,0.0,1.574,0.0,0.10152549774125001,1
2012-06-30 06:00:00+00:00,0.01367145,0.132125618075,0.02311419825,0.0,0.856,8.0,8.0,0.0,0.0,0.0,0.856,0.0,0.0565497645361,1
2012-06-30 06:30:00+00:00,0.01389285,0.132537368975,0.023488517249999997,0.0,0.906,8.0,8.0,0.0,0.0,0.0,0.906,0.0,0.060039428145675,1
2012-06-30 07:00:00+00:00,0.0148953,0.13440168554999998,0.0251833505,0.0,1.084,8.0,8.0,0.0,0.0,0.0,1.084,0.0,0.07284571356809999,1
2012-06-30 07:30:00+00:00,0.0171954,0.1386793199,0.029072109,0.038,2.962,7.928539473684211,7.9285395,0.0,0.0,0.135775,2.788225,0.0,0.19333457336408874,1
2012-06-30 08:00:00+00:00,0.018204,0.140555074,0.03077734,0.162,1.72,7.139065789473684,7.1390658,2.6315789547481927e-08,0.0,1.5,0.05800000000000005,0.0,0.004076097146000004,1
2012-06-30 08:30:00+00:00,0.0197415,0.14341445525,0.033376777499999996,0.376,0.98,6.821171052631579,6.8211711,1.052631581899277e-08,0.0,0.604,0.0,-0.0,0.0,1
2012-06-30 09:00:00+00:00,0.0208485,0.14547320975,0.03524837249999999,0.55,0.756,6.71275,6.71275,4.736842118546747e-08,0.0,0.206,0.0,2.7755575615628914e-17,-4.891694341258023e-19,1
2012-06-30 09:30:00+00:00,0.0212544,0.1462280864,0.035934624,0.662,0.256,6.9056,6.9056,0.0,0.406,0.0,0.0,-0.0,0.0,1
2012-06-30 10:00:00+00:00,0.0207747,0.14533595945,0.0351235995,0.776,0.618,6.98065,6.98065,0.0,0.158,0.0,0.0,-0.0,0.0,1
