KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1176.20,904.68 (-23.1 %),1025.19 (-12.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),120.51 (+10.2 %)
Energy bought (kWh),6218.9,5396.5 (-13.2 %),6071.8 (-2.4 %)
Energy sold (kWh),988.9,25.1 (-97.5 %),698.4 (-29.4 %)
