KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,673.56,448.49 (-33.4 %),556.28 (-17.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),107.79 (+16.0 %)
Energy bought (kWh),3304.8,2814.5 (-14.8 %),3502.2 (+6.0 %)
Energy sold (kWh),723.4,107.5 (-85.1 %),779.0 (+7.7 %)
