Dataset,Household,Tariff,Capacity_kWh,Controller,Causal,Cost_EUR_Closed,Savings_EUR,No_Battery_EUR,Cost_EUR,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Paket_ID,Peak_Reset,Agreed_Power
Fluvius_PV_HP,1,Redni 1T,5.0,no_battery,True,857.1189715953047,0.0,857.1189715953047,857.1189715953047,0.0,639.6527250674008,14.558306531999998,2.5,0.0,0.0,0.0,0.0,4908.149,1916.8629999999898,9.252,0.0,0,0.0,1.3785951137542725,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,self_consumption,True,764.0412849695945,93.07768662571027,857.1189715953047,763.6437626077121,0.3975223618823635,546.3061686318969,14.42965398,0.0,1136.1892132963937,1027.7857650000055,0.0,0.0,3880.363235000013,780.6737867036013,9.252,205.5571530000011,0,5.551115123125783e-17,1.3982880115509033,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,fixed_schedule,True,811.0068781381607,46.112093457144056,857.1189715953047,810.6093557762783,0.3975223618823635,596.207181784498,11.494233995999998,0.0,2378.9096842104796,2149.340989999989,1616.089354570591,0.0,4374.8973645706665,1154.0426703601095,9.252,429.86819799999773,0,5.551115123125783e-17,1.4192471504211426,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,delayed_pv_charge,True,770.070429177611,87.04854241769374,857.1189715953047,769.6729068157287,0.3975223618823635,552.2139244398969,14.551042379999998,0.0,1063.8165169007782,962.4694065029578,0.0,0.0,3945.6795934970655,853.0464830992205,9.252,192.49388130059157,0,5.551115123125783e-17,1.4101698398590088,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,price_threshold,True,794.1370462617297,62.98192533357508,857.1189715953047,793.7395238998473,0.3975223618823635,576.401929923995,14.42965398,0.0,771.6252049861479,698.7667475000012,0.0,0.0,4209.382252500013,1145.237795013848,9.252,139.75334950000024,0,5.551115123125783e-17,1.4118568897247314,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,price_rank_daily,True,764.0412849695945,93.07768662571027,857.1189715953047,763.6437626077121,0.3975223618823635,546.3061686318969,14.42965398,0.0,1136.1892132963937,1027.7857650000055,0.0,0.0,3880.363235000013,780.6737867036013,9.252,205.5571530000011,0,5.551115123125783e-17,1.4010517597198486,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,peak_shaving,True,834.6898133398948,22.429158255409902,857.1189715953047,835.0044383931983,-0.31462505330345286,631.7308158422007,0.365682555,4.478662607894735,116.98236784210532,103.69685749999991,15.568905681438974,0.0,4820.021048181434,1815.4495378393265,6.877000000000001,20.739371499999983,0,0.0,1.4085171222686768,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,self_consumption_peak_shaving,True,776.4116893830305,80.70728221227421,857.1189715953047,776.4116893830304,6.920187350173922e-14,571.6322573552973,1.8714920319000001,2.499999999999565,907.4377470180901,818.962566683832,67.0123464640669,0.0,4156.19877978025,1076.4375994459713,6.877000000000001,163.7925133367664,0,5.551115123125783e-17,1.4175517559051514,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,price_oracle,False,794.2714780397279,62.847493555576875,857.1189715953047,793.8739556778455,0.3975223618823635,576.5363617019955,14.42965398,0.0,769.8546260387794,697.1688000000012,0.0,0.0,4210.9802000000145,1147.008373961216,9.252,139.43376000000023,0,5.551115123125783e-17,1.3979480266571045,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
Fluvius_PV_HP,1,Redni 1T,5.0,milp_full_period,False,748.6389372979089,108.48003429739583,857.1189715953047,748.6389372979089,0.0,545.3653147469959,0.365682555,2.500000000000002,1136.1892134845373,1025.4107650040025,5.512951206654293e-15,0.0,3882.738234996003,780.6737865154604,6.877000000000001,205.0821530008005,1,2.3263160287001483e-08,29.028584241867065,GENI_SAMO_REDNI,1m,prev1m_cyclic_unbounded
