KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,471.40,267.41 (-43.3 %),360.05 (-23.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),92.64 (+19.7 %)
Energy bought (kWh),2330.6,1767.7 (-24.2 %),2346.8 (+0.7 %)
Energy sold (kWh),782.1,99.5 (-87.3 %),701.1 (-10.4 %)
