KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,718.06,500.91 (-30.2 %),584.37 (-18.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),83.46 (+11.6 %)
Energy bought (kWh),3466.3,3198.9 (-7.7 %),3775.3 (+8.9 %)
Energy sold (kWh),467.3,84.6 (-81.9 %),656.8 (+40.6 %)
