KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,977.35,953.65 (-2.4 %),973.12 (-0.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),19.47 (+2.0 %)
Energy bought (kWh),12190.6,11872.2 (-2.6 %),12199.6 (+0.1 %)
Energy sold (kWh),382.5,26.1 (-93.2 %),377.8 (-1.2 %)
