KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,310.21,199.55 (-35.7 %),270.25 (-12.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),70.70 (+22.8 %)
Energy bought (kWh),4470.2,2755.1 (-38.4 %),3912.7 (-12.5 %)
Energy sold (kWh),2399.5,463.7 (-80.7 %),1622.4 (-32.4 %)
