KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,693.23,482.09 (-30.5 %),563.95 (-18.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),81.86 (+11.8 %)
Energy bought (kWh),3203.1,2959.6 (-7.6 %),3387.0 (+5.7 %)
Energy sold (kWh),493.6,133.7 (-72.9 %),566.2 (+14.7 %)
