KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,283.53,257.34 (-9.2 %),275.85 (-2.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),18.51 (+6.5 %)
Energy bought (kWh),3448.2,3098.7 (-10.1 %),3395.9 (-1.5 %)
Energy sold (kWh),403.7,15.5 (-96.2 %),313.2 (-22.4 %)
