KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,593.49,332.88 (-43.9 %),476.56 (-19.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),143.68 (+24.2 %)
Energy bought (kWh),3410.8,2792.0 (-18.1 %),3899.9 (+14.3 %)
Energy sold (kWh),906.3,26.6 (-97.1 %),1126.8 (+24.3 %)
