Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.0795683676425,0.020334879675,0.0,0.146,4.923157894736842,4.9231579,0.0,0.0,0.146,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.07904784587975,0.0198616780725,0.0,0.17,4.833684210526315,4.8336842,0.0894736947368413,0.0,0.17,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.07811934760025001,0.0190175887275,0.0,0.17,4.744210526315789,4.7442105,0.08947371052631503,0.0,0.17,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.074876637699875,0.01606967063625,0.0,0.11,4.744210526315789,4.7442105,2.6315788659303507e-08,0.0,0.0,0.11,0.0,0.004118215073493125,1
2012-06-30 02:30:00+00:00,0.0112791,0.07010049882275,0.011727726202499998,0.0,0.17,5.150000000565789,5.15,0.40578947368421137,0.85429363,0.0,1.02429363,0.0,0.035901747201982664,1
2012-06-30 03:00:00+00:00,0.0105534,0.0692704776335,0.010973161484999997,0.0,0.165,5.862500000565788,5.8625,0.7124999994342112,1.5,0.0,1.665,0.0,0.05766767262988875,1
2012-06-30 03:30:00+00:00,0.01114995,0.069952783187375,0.01159343926125,0.0,0.138,6.5750000005657885,6.575,0.712499999434212,1.5,0.0,1.638,0.0,0.05729132943046012,1
2012-06-30 04:00:00+00:00,0.01064565,0.06937598880162502,0.011069080728749998,0.0,0.191,7.287500000565789,7.2875,0.7124999994342112,1.5,0.0,1.691,0.0,0.05865739853177395,1
2012-06-30 04:30:00+00:00,0.0095325,0.06810282070625,0.009911655187499998,0.0,0.131,8.0,8.0,0.7124999994342112,1.5,0.0,1.631,0.0,0.05553785028594687,1
2012-06-30 05:00:00+00:00,0.0081918,0.29646939172950004,0.008517628845,0.0,0.146,7.923157894736842,7.9231579,0.07684210000000036,0.0,0.146,0.0,-0.0,0.0,1
2012-06-30 05:30:00+00:00,0.0119925,0.30081645185625006,0.012469501687499999,0.0,0.554,7.63157894736842,7.6315789,0.2915789947368417,0.0,0.554,0.0,-0.0,0.0,1
2012-06-30 06:00:00+00:00,0.01367145,0.3027367551161251,0.01421523192375,0.0,0.858,7.18,7.18,0.45157894736842064,0.0,0.858,0.0,-0.0,0.0,1
2012-06-30 06:30:00+00:00,0.01389285,0.302989981919625,0.01444543810875,0.0,0.688,6.817894736842105,6.8178947,0.36210529999999963,0.0,0.688,0.0,-0.0,0.0,1
2012-06-30 07:00:00+00:00,0.0148953,0.30413653661325,0.015487760557499999,0.0,0.721,6.438421052631578,6.4384211,0.37947363684210433,0.0,0.721,0.0,-0.0,0.0,1
2012-06-30 07:30:00+00:00,0.0171954,0.30676728173850004,0.017879347034999996,0.0,0.73,6.054210526315789,6.0542105,0.3842105526315782,0.0,0.73,0.0,-0.0,0.0,1
2012-06-30 08:00:00+00:00,0.018204,0.30792087051,0.0189280641,0.006,1.449,5.294736842105262,5.2947368,0.7594737263157887,0.0,1.443,0.0,-0.0,0.0,1
2012-06-30 08:30:00+00:00,0.0197415,0.30967938997875005,0.0205267181625,0.013,1.254,4.64157894736842,4.6415789,0.6531579421052625,0.0,1.241,0.0,-0.0,0.0,1
2012-06-30 09:00:00+00:00,0.0208485,0.31094552399625003,0.021677749087499996,0.019,0.587,4.342631578947367,4.3426316,0.2989473473684203,0.0,0.568,0.0,-0.0,0.0,1
2012-06-30 09:30:00+00:00,0.0212544,0.31140977313600005,0.022099793759999996,0.281,0.573,4.188947368421052,4.1889474,0.1536841789473673,0.0,0.292,0.0,5.551115123125783e-17,-6.133924967954839e-19,1
2012-06-30 10:00:00+00:00,0.0207747,0.31086111506175,0.021601013692499997,0.438,0.52,4.14578947368421,4.1457895,0.043157868421051404,0.0,0.082,1.3877787807814457e-17,0.0,2.1570322962637807e-18,1
2012-06-30 10:30:00+00:00,0.0196431,0.30956684473275003,0.0204244043025,0.45,0.5,4.119473684210526,4.1194737,0.026315773684209454,0.0,0.05,0.0,1.3877787807814457e-17,-1.4172277450555382e-19,1
2012-06-30 11:00:00+00:00,0.0194463,0.12894175424075,0.020219776582499998,0.463,0.402,4.148448684210526,4.1484487,0.02897501578947459,0.061,0.0,0.0,-0.0,0.0,1
2012-06-30 11:30:00+00:00,0.02021505,0.129821013975125,0.02101910361375,0.45,0.18,4.276698684210526,4.2766987,0.12825001578947415,0.27,0.0,0.0,-0.0,0.0,1
2012-06-30 12:00:00+00:00,0.0196677,0.12919498104425,0.0204499827675,0.444,0.193,4.395923684210526,4.3959237,0.11922501578947386,0.251,0.0,0.0,-0.0,0.0,1
2012-06-30 12:30:00+00:00,0.0190404,0.12847750510099998,0.019797731909999998,0.413,0.507,4.395923684210526,4.3959237,1.5789473728489156e-08,0.0,0.0,0.09400000000000003,0.0,0.006038442739747,1
2012-06-30 13:00:00+00:00,0.0184746,0.12783036993650002,0.019209427214999998,0.375,0.238,4.4609986842105265,4.4609987,0.06507501578947394,0.137,0.0,0.0,-0.0,0.0,1
2012-06-30 13:30:00+00:00,0.01866525,0.128048426350625,0.01940766031875,0.331,0.179,4.533198684210526,4.5331987,0.07220001578947333,0.152,0.0,0.0,5.551115123125783e-17,-5.386707834995063e-19,1
2012-06-30 14:00:00+00:00,0.0198645,0.12942007153625001,0.0206546104875,0.275,0.253,4.543648684210526,4.5436487,0.010450015789474243,0.022,0.0,0.0,-0.0,0.0,1
2012-06-30 14:30:00+00:00,0.0195201,0.12902616317525,0.020296511977499997,0.194,0.15,4.564548684210526,4.5645487,0.02090001578947387,0.044,0.0,0.0,-0.0,0.0,1
2012-06-30 15:00:00+00:00,0.0200367,0.12961702571675,0.0208336597425,0.081,0.216,4.564548684210526,4.5645487,1.5789473728489156e-08,0.0,0.0,0.135,0.0,0.008749149235880625,1
2012-06-30 15:30:00+00:00,0.0200121,0.12958888940525,0.0208080812775,0.044,0.41,4.564548684210526,4.5645487,1.5789473728489156e-08,0.0,0.0,0.366,0.0,0.02371476676116075,1
2012-06-30 16:00:00+00:00,0.0202212,0.129828048053,0.021025498230000002,0.025,0.528,4.564548684210526,4.5645487,1.5789473728489156e-08,0.0,0.0,0.503,0.0,0.0326517540853295,1
2012-06-30 16:30:00+00:00,0.02293335,0.13293007639587498,0.02384552399625,0.006,0.689,4.564548684210526,4.5645487,1.5789473728489156e-08,0.0,0.0,0.6829999999999999,0.0,0.045395621089191304,1
2012-06-30 17:00:00+00:00,0.02726295,0.137882067219875,0.02834733383625,0.006,1.261,3.904022368421052,3.9040224,0.6605262842105257,0.0,1.255,0.0,-0.0,0.0,1
2012-06-30 17:30:00+00:00,0.02936625,0.140287721853125,0.030534292593749998,0.0,0.585,3.596127631578947,3.5961276,0.30789476842105223,0.0,0.585,0.0,-0.0,0.0,1
2012-06-30 18:00:00+00:00,0.0328164,0.144233839541,0.03412167231,0.0,0.673,3.2419171052631572,3.2419171,0.3542105315789468,0.0,0.673,0.0,-0.0,0.0,1
2012-06-30 18:30:00+00:00,0.0324105,0.14376959040124998,0.0336996276375,0.0,0.587,2.9329697368421046,2.9329697,0.3089474052631571,0.0,0.587,0.0,-0.0,0.0,1
2012-06-30 19:00:00+00:00,0.0291879,0.14008373359475002,0.030348848722499995,0.0,0.497,2.6713907894736835,2.6713908,0.2615789368421044,0.0,0.497,0.0,-0.0,0.0,1
2012-06-30 19:30:00+00:00,0.0254979,0.13586328686975,0.0265120789725,0.0,0.567,2.3729697368421045,2.3729697,0.2984210894736834,0.0,0.567,0.0,-0.0,0.0,1
2012-06-30 20:00:00+00:00,0.0254241,0.13577887793525,0.0264353435775,0.0,0.583,2.343684210526315,2.3436842,0.02928553684210433,0.0,0.0556425,0.5273574999999999,0.0,0.0358020048103693,1
2012-06-30 20:30:00+00:00,0.0259284,0.136355672321,0.02695970211,0.0,0.544,2.057368421052631,2.0573684,0.28631581052631505,0.0,0.544,0.0,-0.0,0.0,1
2012-06-30 21:00:00+00:00,0.0259284,0.136355672321,0.02695970211,0.0,0.564,1.7605263157894728,1.7605263,0.29684212105263086,0.0,0.564,0.0,-0.0,0.0,1
2012-06-30 21:30:00+00:00,0.02373285,0.133844506519625,0.02467682410875,0.0,0.548,1.7605263157894728,1.7605263,1.5789472840310737e-08,0.0,0.0,0.548,0.0,0.03667339478637725,1
