KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),429.98,242.53 (-43.6 %),249.93 (-41.9 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),7.40 (+1.7 %)
Energy bought (kWh),2284.9,2127.9 (-6.9 %),2223.8 (-2.7 %)
Energy sold (kWh),384.1,33.1 (-91.4 %),133.0 (-65.4 %)
