KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1636.31,1343.94 (-17.9 %),1441.05 (-11.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),97.11 (+5.9 %)
Energy bought (kWh),8193.7,8030.3 (-2.0 %),8473.4 (+3.4 %)
Energy sold (kWh),321.3,9.8 (-97.0 %),450.4 (+40.2 %)
