KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1068.75,834.56 (-21.9 %),925.41 (-13.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),90.85 (+8.5 %)
Energy bought (kWh),5853.9,5300.1 (-9.5 %),6092.3 (+4.1 %)
Energy sold (kWh),712.2,39.4 (-94.5 %),810.9 (+13.9 %)
