KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,433.23,191.04 (-55.9 %),346.72 (-20.0 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),155.68 (+35.9 %)
Energy bought (kWh),3082.3,1673.1 (-45.7 %),2933.4 (-4.8 %)
Energy sold (kWh),2034.4,388.3 (-80.9 %),1642.3 (-19.3 %)
