controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,287.1873527772993,287.1873527772993,0.0,269.5111431409995,17.676209636400007,210.77897510239706,497.96632787969634,4.0,0.0,0.0,0.0,0.0,3304.7739999999185,723.3910000000005,7.56,0.0,0,0.0,0.7483971118927002,1,True
self_consumption,Self-consumption,True,250.88502682100022,251.22800117844363,0.342974357443403,232.6190634974,18.2659633237,207.79979931957718,459.02780049802084,0.0,711.4185235457068,645.8552174999979,0.0,0.0,2658.918782499977,11.972476454293624,7.56,64.5855217499998,0,1.1102230246251565e-16,1.4359986782073975,2,True
fixed_schedule,Fixed schedule,True,263.8857995148005,264.0454969499851,0.15969743518458454,245.52904007250075,18.356759442299996,152.4676627843073,416.51315973429234,2.1374999999999997,2089.373540334626,1887.4289951520038,1583.8195940077558,0.0,3001.164598855727,217.8370536731303,6.06,188.74289951520038,0,1.1102230246251565e-16,4.4704437255859375,6,True
delayed_pv_charge,Delayed PV charge,True,250.89359026610015,251.23656462354356,0.342974357443403,232.7258120459999,18.167778220200002,207.9527041163679,459.1892687399114,0.0,709.2745500062343,643.9202813806245,0.0,0.0,2660.8537186193503,14.116449993765768,7.56,64.39202813806244,0,1.1102230246251565e-16,1.474886178970337,2,True
price_threshold,Price threshold,True,267.90851155760026,268.07884796709635,0.17033640949606896,247.1653785465006,20.743133011199998,187.4806236824242,455.55947164952056,2.0134210526315797,1531.960975623268,1384.4820305000014,1158.8593828254843,0.0,3079.1513523254375,350.28940720221584,6.716,138.44820305000013,0,1.1102230246251565e-16,2.21895694732666,3,True
price_rank_daily,Day-ahead price rank,True,258.9623519936011,259.30532635104447,0.342974357443403,236.30920518610117,22.65314680749999,167.09632719022093,426.40165354126543,0.0,1959.0597113573415,1771.8513895000053,1414.0253163434913,0.0,2946.947926843471,178.35660498614965,6.716,177.18513895000052,0,1.1102230246251565e-16,3.690558671951294,5,True
peak_shaving,Peak shaving,True,270.17242153440003,269.9236875047411,-0.24873402965894126,260.0575986162995,10.114822918000003,170.09512127811223,440.01880878285334,6.900905263157895,196.97892357120742,175.01761852301442,21.590095161781974,0.0,3151.3464766387137,548.0021715905742,6.06,17.501761852301442,0,0.0,2.3434088230133057,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,245.9387225868002,245.98159438305836,0.042871796258163335,234.0557475089999,11.882975077500001,170.75228620450324,416.7338805875616,3.499999981599348,769.3671985419261,694.8288967015661,76.71716653666994,0.0,2686.6622698350884,30.740967994744544,6.06,69.48288967015661,0,2.7755575615628914e-17,2.4195268154144287,3,True
tariff_arbitrage,Tariff arbitrage,True,261.3494658749009,261.69244023234427,0.342974357443403,243.93437506440122,17.415090810500004,186.91396473170062,448.6064049640449,0.0,1843.2684969253344,1667.3498184751143,1477.7246149340879,0.0,3115.1487964589287,357.8471180087506,6.864,166.73498184751142,0,1.1102230246251565e-16,2.9191527366638184,3,True
price_oracle,Price threshold (foresight),False,268.5954021288009,268.9383764862443,0.342974357443403,246.16795363590094,22.427448492599996,189.75867356319128,458.6970500494356,0.0,1525.9271812603877,1380.949281087502,1153.3392926177282,0.0,3077.1640115301902,350.80311135734047,7.551,138.0949281087502,0,1.1102230246251565e-16,2.2310802936553955,3,True
