KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,585.69,433.84 (-25.9 %),507.92 (-13.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),74.08 (+12.6 %)
Energy bought (kWh),3099.7,2750.8 (-11.3 %),3330.9 (+7.5 %)
Energy sold (kWh),455.3,22.4 (-95.1 %),588.9 (+29.4 %)
