KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,363.73,317.77 (-12.6 %),348.38 (-4.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),30.61 (+8.4 %)
Energy bought (kWh),4569.7,3910.9 (-14.4 %),4405.4 (-3.6 %)
Energy sold (kWh),768.3,36.2 (-95.3 %),543.3 (-29.3 %)
