KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,157.48,104.98 (-33.3 %),137.64 (-12.6 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),32.66 (+20.7 %)
Energy bought (kWh),2171.0,1450.6 (-33.2 %),1996.6 (-8.0 %)
Energy sold (kWh),1009.2,159.5 (-84.2 %),717.2 (-28.9 %)
