Household,Strategy,Horizon,Execution,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
30,day_block,day,block,-24.176136602786574,543.6220848142892,519.4459482115027,-257.773144078802,0.19842653709999997,14.999999993647391,7704.746401600083,6953.533625956324,7165.163753517814,17.36022000000001,7891.482164488569,5679.723168844289,12.2669472,231.78445419854413,366,4.3742103983390734e-07,22.691845893859863
30,day_receding,day,receding,-100.43334137947922,619.8792895909819,519.4459482115027,-334.22586942199865,0.3939471038,15.000000000000542,7284.116963432193,6573.915559267782,6733.109542324623,12.553175218300005,7529.538823283201,5363.598243900001,12.246947200000001,219.13051864225937,35135,3.578949359095418e-08,2025.2769658565521
30,week_block,week,block,-105.7150498037776,625.1609980152803,519.4459482115027,-339.7719473397015,0.6583165971999999,14.999999995605284,7516.835341658381,6783.9439143103045,6979.723921951421,18.271220000000003,7754.873001371037,5560.524354022633,12.246947200000001,226.1314638103435,53,1.0317465585774066e-06,19.75605607032776
30,week_receding,week,receding,-111.97596172477553,631.4219099362782,519.4459482115027,-347.01126701980223,1.6367243564,15.000000000004022,7267.7251106471485,6559.121912002134,6731.79926668389,17.69430145940001,7520.228957076629,5350.745456971852,12.286947200000002,218.6373970667378,35135,4.025780242500332e-08,11460.348558187485
30,month_block,month,block,-125.04925714687145,644.4952053583742,519.4459482115027,-360.3543694291004,1.9065313435,14.999999379736842,7548.598094395803,6812.609822658309,7035.0997980080665,20.587000000000007,7792.347167249521,5592.585895511909,12.6749472,227.0869940886103,12,1.0978947352358048e-06,25.323325157165527
30,full_period,period,block,-139.20788227726985,658.6538304887725,519.4459482115027,-380.78308686100235,8.1766236449,14.999999474736839,7827.911062949226,7064.6898050003265,7339.558276251018,21.596220000000006,8064.472064983839,5836.468587034781,12.2869472,235.48966016667754,1,1.4519210607411015e-06,79.93295812606812
