Household,Strategy,Horizon,Execution,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
4,day_block,day,block,-226.78061838958055,499.2162276550812,272.43560926550066,-364.39888205879856,0.8342769356999999,14.999999996268391,6417.629719099499,5791.910819871229,5773.703901535344,21.54684210800001,6062.604033754066,5124.510292417807,11.6629472,193.06369399570764,366,5.01999991908697e-07,23.870382070541382
4,day_receding,day,receding,-292.6917389244289,565.1273481899295,272.43560926550066,-430.6291185780986,1.1533929199000001,15.000000000001048,6009.898338282366,5423.933250243139,5337.945208281488,12.0788947923,5662.434202721602,4773.562219890048,11.6469472,180.79777500810462,35135,4.736854464226781e-09,1999.3080699443817
4,week_block,week,block,-313.6253823253227,586.0609915908233,272.43560926550066,-451.86823054959734,1.4588614906,15.000000000184203,6498.792386982172,5865.160146778226,5856.973960558811,23.874523716000013,6157.44554864083,5209.1107847206,11.6469472,195.50533822594085,53,7.649999877595848e-07,19.217121601104736
4,week_receding,week,receding,-319.02273372382433,591.458342989325,272.43560926550066,-458.29853275419816,2.4918122965000005,14.999999999997302,6254.617315883622,5644.792127255068,5619.470803292171,24.834690096000013,5926.14646416578,5000.658585441046,11.6549476,188.15973757516895,35135,3.9868428558520463e-08,10975.320343971252
4,month_block,month,block,-347.24646954302534,619.6820788085261,272.43560926550066,-486.6584386197003,2.6279823427,14.99999958023683,6845.024573892365,6177.634716552254,6245.4520808156885,31.34500000000003,6519.608349280741,5530.045491940304,11.6589472,205.92115721840847,12,7.539473473594516e-07,38.76305603981018
4,full_period,period,block,-364.7769934734289,637.2126027389295,272.43560926550066,-512.8759391709993,11.3149589639,14.999999133736841,7274.52887333852,6565.262372500296,6699.346407961949,32.683000000000035,6954.986620461995,5922.20911962339,11.7069472,218.8420790833432,1,8.374736381877579e-07,78.65128684043884
