Household,Strategy,Horizon,Execution,Cost_EUR,Savings_EUR,No_Battery_EUR,Energy_EUR,Power_EUR,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s
29,day_block,day,block,-114.26864337311457,552.9264159849067,438.6577726117921,-323.11208777889925,0.20169805109999994,15.000000140105266,7450.703338684728,6724.25969674635,6526.650845018025,48.24953370800001,7168.139917114514,5753.6987414682635,13.0549472,224.141989891545,366,1.0795526357298968e-06,23.07231903076172
29,day_receding,day,receding,-191.27660002202558,629.9343726338177,438.6577726117921,-400.4495466444004,0.5312002679,15.000000000001057,7042.1220877478,6355.515183517422,6088.044638808718,33.09521027799999,6738.095845098704,5378.645730590398,11.862947199999999,211.8505061172474,35135,4.7496175881178715e-08,2032.8622150421143
29,week_block,week,block,-197.67975239592937,636.3375250077215,438.6577726117921,-406.76081798980124,0.43931923939999995,15.000000326026333,7306.44927318602,6594.070404056941,6389.221199327716,50.701533708,7022.9704969067425,5620.1420940695725,11.734947200000002,219.80234680189804,53,2.174844809132992e-06,19.755640983581543
29,week_receding,week,receding,-204.8207206169284,643.4784932287205,438.6577726117921,-414.8260179120011,1.3635509405,14.999999999997064,7051.744147018275,6364.19909161457,6140.93200256411,50.2380508312,6790.088860690649,5412.557754455577,12.3429472,212.13996972048565,35135,4.7496175881178715e-08,11677.493886947632
29,month_block,month,block,-218.31043254842035,656.9682051602124,438.6577726117921,-429.0079545697011,2.0557756665999998,14.999998358197404,7361.094790785774,6643.388041764341,6500.528041490479,56.963709146,7119.668117710429,5705.249659542668,12.342947200000001,221.44626805881137,12,2.882552735172794e-06,26.75556230545044
29,full_period,period,block,-234.51273489691707,673.1705075087092,438.6577726117921,-451.9719825325,8.817501281099998,14.999998662434239,7675.049573358329,6926.73230705039,6858.216614567642,58.205919667999986,7430.2060045677445,5983.934818591262,12.358947200000001,230.89107690167967,1,1.1615526384345376e-06,68.61856985092163
