user_id,cluster_id,no_battery_cost,milp_cost,basic_dqn_cost,basic_dqn_reward,basic_dqn_improvement_pct,basic_milp_improvement_pct,basic_dqn_gap_vs_milp_pct,basic_dqn_fraction_theoretical_pct,extended_dqn_cost,extended_dqn_reward,extended_dqn_improvement_pct,extended_dqn_gap_vs_milp_pct,extended_dqn_fraction_theoretical_pct
179,5,1183.5365035327197,900.781441085643,1044.5067527216686,-230.65093100762485,11.746976151226718,23.890692141990176,15.95562531381691,49.16967696628715,1006.4047909703855,-187.8372049130626,14.966307505819762,11.725746675846562,62.6449305732547
179,5,1183.5365035327197,900.781441085643,1166.1209752305258,-326.65982007568715,1.471482142731601,23.890692141990176,29.456594246112505,6.159227761113419,1047.3406087829735,-213.4220910459373,11.507536467461478,16.27022505267137,48.16744696666147
261,6,1044.9627014306573,839.5517182500594,1037.1714764290596,-4400.066383324754,0.745598382691625,19.65725502923405,23.5387235691583,3.792993383780082,906.9485747908133,-125.67706980081192,13.207564868189936,8.02771944547195,67.18926344775907
261,6,1044.9627014306573,839.5517182500594,991.044503102784,-178.2370249958124,5.159820370052818,19.65725502923405,18.04448511742581,26.248936397168322,924.9946753523047,-136.9558826517496,11.480603653518392,10.177211867345175,58.40390042477735
142,7,1071.2193798942621,791.8187263546957,931.7855161481299,-141.20015814912523,13.016368669496577,26.082486816766277,17.676620309019558,49.90463049378186,876.0413755271591,-106.86007026100012,18.22017114611656,10.636607391214403,69.85595842189524
142,7,1071.2193798942621,791.8187263546957,926.7490941223286,-138.05239438300046,13.486526521410944,26.082486816766277,17.04056285569467,51.707211111256335,885.77709647155,-112.44489585125002,17.311326410190304,11.86614650418933,66.37145657085995
128,8,1306.3768881209019,967.800754544315,1275.09157089261,-360.7664423644994,2.394815578320038,25.917186430295487,31.75145451224426,9.240260646196749,1017.0075840428705,-194.46395058337504,22.15052231169379,5.084396686766817,85.4665392451755
128,8,1306.3768881209019,967.800754544315,1235.8892024558086,-570.2649620915003,5.395662331908143,25.917186430295487,27.70078930530715,20.818858352621834,1043.9083684610596,-211.27694084475013,20.091332145149792,7.863975468026937,77.5212702936934
168,9,1030.3136748407735,806.5361838484814,984.3839422255899,-186.07417444756294,4.457839756643208,21.71935561535423,22.05080961507358,20.52473303347818,887.3368694482233,-113.41975396168748,13.877017153503868,10.018234422439921,63.89239809533612
168,9,1030.3136748407735,806.5361838484814,981.0270344361908,-171.9761070791876,4.7836539112420855,21.71935561535423,21.63459669659282,22.024842706937125,876.6467930065396,-106.73845618562493,14.914572676906559,8.692803938878136,68.66949895310377
249,10,1633.2050871201097,1032.4463527862006,1233.626952715298,-348.85105600368735,24.46588842736232,36.784035212212636,19.485816322192782,66.51224719151917,1136.3476167110375,-269.05147100100083,30.4222338227711,10.063599299319028,82.70499320496148
249,10,1633.2050871201097,1032.4463527862006,1602.5221400728067,-594.4105481021883,1.8786952899716607,36.784035212212636,55.21602025598492,5.107365951378593,1134.4579601421356,-267.8704356454378,30.537936166818657,9.880572204128809,83.0195382062917
81,11,975.2527491724625,779.3884217356646,975.8210111486641,-1671.222342524501,-0.05826817475611203,20.083442738612728,25.203426678517054,-0.2901304099823721,827.0758727501443,-135.7566310253749,15.193689692036413,6.118573189512082,75.65281455865532
81,11,975.2527491724625,779.3884217356646,969.4038340698652,-463.7116068502521,0.5997332596663076,20.083442738612728,24.380066092211692,2.9862074320218595,848.8315869488338,-89.35395239956205,12.962912673755769,8.90995597015956,64.54527165719989
104,12,2116.761776367477,1554.2315873747455,1891.155999950601,-759.3067105258123,10.658061711792275,26.575035286118776,21.677877049517118,40.10554114808426,1805.5180547364089,-687.2829947669386,14.703767098685327,16.16789089881462,55.32924769573384
104,12,2116.761776367477,1554.2315873747455,2085.346522207885,-862.1757869366215,1.4841185489234963,26.575035286118776,34.17218766800682,5.584634349286121,1862.359271729307,-741.8087553874983,12.018475932362307,19.82508185122015,45.224684757577904
172,13,1187.6754924364218,898.0786640243434,1174.70984565033,-293.52786408806236,1.0916826076366908,24.383497870954084,30.802555801335473,4.477137010507079,1017.5232737929736,-194.78625667718742,14.326490672497966,13.300016418761334,58.75486260551589
172,13,1187.6754924364218,898.0786640243434,1151.3950066903396,-278.45608973806264,3.05474735962225,24.383497870954084,28.206475981833346,12.527929240460212,1020.1506309789775,-196.42835491843772,14.105272233392677,13.592569542585764,57.847616072323426
29,14,1265.1132455899785,880.6401773467602,1413.7756692948506,-2750.4440038659336,-11.750918285227828,30.390407308076316,60.539537675234115,-38.666537654811215,990.841414508595,-178.11009462443695,21.679626866405812,12.513764417818749,71.33707240785945
29,14,1265.1132455899785,880.6401773467602,1304.0919101039713,-2384.891654371619,-3.081041531251634,30.390407308076316,48.08453482476908,-10.138204137964419,1063.585943631765,-223.57542532643697,15.929585960838812,20.774178942890575,52.416493794755716
27,15,1323.0010874224736,979.6964434374194,1294.2338529637786,-6864.730368659052,2.174392351765974,25.94893135378254,32.105598793719736,8.379506354696243,1124.4083181985238,-262.0894094306865,15.010778986648948,14.771093202437283,57.84738794054749
27,15,1323.0010874224736,979.6964434374194,1350.1241000749692,-1658.1617731034992,-2.050112649970516,25.94893135378254,37.810452321113466,-7.900566778722755,1073.327458196351,-229.66387192931128,18.871762963743834,9.557145520546394,72.72655165043211
156,16,1448.5463986120324,1034.9394433281905,1369.7102524652555,-420.4031183474374,5.442431545328202,28.55324176568674,32.34689829392323,19.060643236203504,1129.0410252476195,-264.48485133637405,22.0569650837941,9.092472272272687,77.24854944597078
156,16,1448.5463986120324,1034.9394433281905,1353.953348623952,-407.0550534466247,6.530205044085399,28.55324176568674,30.824403046217537,22.870275458294678,1219.6699917675899,-321.12795541137496,15.800419445572969,17.849406516514353,55.33669197786429
