KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,363.60,202.55 (-44.3 %),324.70 (-10.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),122.15 (+33.6 %)
Energy bought (kWh),2471.0,1392.0 (-43.7 %),2366.3 (-4.2 %)
Energy sold (kWh),1453.2,252.2 (-82.6 %),1233.3 (-15.1 %)
