KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,302.81,279.79 (-7.6 %),308.53 (+1.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),28.75 (+9.5 %)
Energy bought (kWh),3740.4,3582.0 (-4.2 %),4074.8 (+8.9 %)
Energy sold (kWh),285.4,25.6 (-91.0 %),527.3 (+84.8 %)
