controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,268.97245300130004,268.97245300130004,0.0,245.4418950664007,23.530557934799997,114.44104248903142,383.41349549033146,4.0,0.0,0.0,0.0,0.0,3099.697999999993,455.28600000000006,4.266,0.0,0,0.0,0.6179211139678955,1,True
self_consumption,Self-consumption,True,245.3254132875002,245.6683876449436,0.34297435744340304,221.64029776150014,23.685115526,112.56830953860499,358.2366971835486,0.0,455.28600000000006,414.6956149999998,0.0,0.0,2685.002384999992,4.440892098500626e-16,4.266,41.46956149999998,0,1.1102230246251565e-16,1.2425949573516846,2,True
fixed_schedule,Fixed schedule,True,250.96888439540038,250.8105746525173,-0.15830974288308658,233.88647840890008,17.0824059865,109.7055355476906,360.5161102002079,5.846315789473684,516.3634349030484,464.2639999999997,300.282941828255,0.0,2935.716941828244,239.2055069252077,4.266,46.42639999999997,0,0.0,3.883376359939575,6,True
delayed_pv_charge,Delayed PV charge,True,245.3254132875002,245.6683876449436,0.34297435744340304,221.64029776150014,23.685115526,112.56830953860499,358.2366971835486,0.0,455.28600000000006,414.6956149999998,0.0,0.0,2685.002384999992,4.440892098500626e-16,4.266,41.46956149999998,0,1.1102230246251565e-16,1.2796909809112549,2,True
price_threshold,Price threshold,True,247.2697320632002,247.6127064206436,0.34297435744340304,223.07697224499998,24.192759818099997,112.01544716261354,359.62815358325713,0.0,722.1960139252063,655.5819025675003,303.95760672299184,0.0,2748.0737041554844,37.04759279778396,4.266,65.55819025675002,0,1.1102230246251565e-16,1.9122984409332275,3,True
price_rank_daily,Day-ahead price rank,True,245.97035284450027,246.31332720194368,0.34297435744340304,222.4674798652001,23.502872979399996,112.96905673541333,359.282383937357,0.0,678.9487479916882,616.5512450625005,230.27602499999995,0.0,2713.422779937491,6.613277008310246,4.266,61.65512450625005,0,1.1102230246251565e-16,2.564621925354004,4,True
peak_shaving,Peak shaving,True,249.72869282279962,249.7957464758341,0.0670536530344825,236.83277993910028,12.8959128837,88.46968401980732,338.26543049564145,3.217974736836732,281.774620982988,255.04451943715097,120.0167137307803,0.0,2964.670194293661,293.5280927477928,3.032475,25.504451943715097,0,0.0,2.0293822288513184,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,236.5410234909997,236.82143931800167,0.28041582700197704,221.69453842199988,14.846485069099998,95.93205358700186,332.75349290500355,0.7296000891465984,561.3123085270781,509.69123836099766,107.45772836087279,0.0,2697.4644899998802,1.4314198337950093,3.202,50.96912383609977,0,0.0,4.22335410118103,6,False
tariff_arbitrage,Tariff arbitrage,True,249.40923910889984,249.67869962051753,0.2694605116177053,229.17847565429992,20.2307634547,93.35589249011169,343.0345921106292,0.8573684210526309,1590.4385523915694,1438.356293533392,1361.5000564341026,0.0,3022.841762900738,226.34750404253487,3.832,143.83562935333921,0,5.551115123125783e-17,5.324850797653198,6,True
price_oracle,Price threshold (foresight),False,246.33144803140016,246.67442238884357,0.34297435744340304,221.72258909760023,24.6088589337,111.44244708429859,358.1168694731422,0.0,682.4910415526315,619.7481650012494,243.47386980747928,0.0,2723.42370480622,16.268828254847637,4.266,61.97481650012494,0,2.7755575615628914e-17,1.3091177940368652,2,True
