KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,894.40,657.42 (-26.5 %),796.55 (-10.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),139.13 (+15.6 %)
Energy bought (kWh),4949.2,4415.8 (-10.8 %),5322.9 (+7.6 %)
Energy sold (kWh),790.7,70.1 (-91.1 %),1006.5 (+27.3 %)
