Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,0.392,4.793684210526315,4.793684210526315,0.0,0.0,0.392,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.348,4.610526315789473,4.610526315789473,0.0,0.0,0.348,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.524,4.334736842105262,4.334736842105262,0.0,0.0,0.524,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.374,4.137894736842105,4.137894736842105,0.0,0.0,0.374,0.0,-0.0,0.0,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.476,3.8873684210526314,3.8873684210526314,0.0,0.0,0.476,0.0,-0.0,0.0,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.54,3.603157894736842,3.603157894736842,0.0,0.0,0.54,0.0,-0.0,0.0,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.4,3.392631578947368,3.392631578947368,0.0,0.0,0.4,0.0,-0.0,0.0,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.432,3.1652631578947363,3.1652631578947363,0.0,0.0,0.432,0.0,-0.0,0.0,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.446,2.930526315789473,2.930526315789473,0.0,0.0,0.446,0.0,-0.0,0.0,1
2012-06-30 05:00:00+00:00,0.0081918,0.1219347833,0.013849803,0.0,0.326,2.758947368421052,2.758947368421052,0.0,0.0,0.326,0.0,-0.0,0.0,1
2012-06-30 05:30:00+00:00,0.0119925,0.12900317375,0.020275612499999998,0.0,0.406,2.5452631578947362,2.5452631578947362,0.0,0.0,0.406,0.0,-0.0,0.0,1
2012-06-30 06:00:00+00:00,0.01367145,0.132125618075,0.02311419825,0.0,0.362,2.3547368421052624,2.354736842105263,0.0,0.0,0.362,0.0,-0.0,0.0,1
2012-06-30 06:30:00+00:00,0.01389285,0.132537368975,0.023488517249999997,0.0,0.354,2.168421052631578,2.168421052631578,4.440892098500626e-16,0.0,0.354,0.0,-0.0,0.0,1
