KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,211.46,120.11 (-43.2 %),176.82 (-16.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),56.71 (+26.8 %)
Energy bought (kWh),3082.3,1624.1 (-47.3 %),2575.6 (-16.4 %)
Energy sold (kWh),2034.4,418.8 (-79.4 %),1384.8 (-31.9 %)
