controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,228.0583538538994,228.0583538538994,0.0,211.46232105799936,16.596032795999996,156.67054134779843,384.7288952016978,4.0,0.0,0.0,0.0,0.0,3082.33600000001,2034.3579999999997,5.208,0.0,0,0.0,0.6251859664916992,1,True
self_consumption,Self-consumption,True,146.03811333539986,146.38108769284327,0.34297435744340304,123.83946491929987,22.198648416300003,127.25265807012063,273.6337457629639,0.0,1678.6445484764572,1518.776704999996,0.0,0.0,1563.5592949999957,355.7134515235454,4.948,151.8776704999996,0,5.551115123125783e-17,1.285773754119873,2,True
fixed_schedule,Fixed schedule,True,190.32135110729945,190.4631416707691,0.14179056346964458,172.7610101032994,17.560341003900003,112.52355240900928,302.9866940797784,2.34634210526316,818.284792243768,740.0730000000003,158.98173684210536,0.0,2501.2447368421163,1375.054944598338,4.948,74.00730000000003,0,0.0,1.9416651725769043,3,True
delayed_pv_charge,Delayed PV charge,True,147.43132909889965,147.77430345634306,0.34297435744340304,125.2997538902996,22.131575208800005,127.338128698928,275.11243215527105,0.0,1652.688227708975,1495.351125507343,0.0,0.0,1586.984874492649,381.6697722910286,4.948,149.5351125507343,0,5.551115123125783e-17,1.2908411026000977,2,True
price_threshold,Price threshold,True,157.18561695829953,157.52859131574294,0.34297435744340304,134.09916529529994,23.086451663200005,131.36351153411871,288.89210284986166,0.0,1733.6127573407234,1568.385513499995,294.05451191135734,0.0,1808.0049984113577,594.7997545706357,4.948,156.8385513499995,0,5.551115123125783e-17,1.317444086074829,2,True
price_rank_daily,Day-ahead price rank,True,148.76138165069992,149.10435600814333,0.34297435744340304,126.4771197639998,22.284261886900005,127.11364431970973,276.2180003278531,0.0,1859.2057481911384,1681.733187742491,239.35959362049866,0.0,1639.9624058779975,414.5118454293629,4.948,168.1733187742491,0,5.551115123125783e-17,1.9549517631530762,3,True
peak_shaving,Peak shaving,True,210.2951413268002,210.16736052422917,-0.12778080257104937,198.7357362215002,11.5594051052,111.13190860080691,321.29926912503606,5.4902665438145535,348.1571302904419,312.79605687050037,110.61417064417418,0.0,2880.1541137736917,1796.815040353735,3.708,31.279605687050037,0,0.0,2.0632805824279785,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,163.84563453520016,163.88850632988058,0.04287179468042534,149.1954483185002,14.650186216799998,112.40473153299,276.29323786287057,3.5000000000000004,1274.87440381313,1151.049149441347,99.8864832048278,0.0,2031.1733337634655,859.3700793916963,4.194,115.1049149441347,0,0.0,4.227887868881226,6,True
tariff_arbitrage,Tariff arbitrage,True,205.36600576949996,205.70898012694337,0.34297435744340304,187.69182680210017,17.6741789675,107.2637135271734,312.97269365411677,0.0,2085.7831887321713,1886.2193278307682,1709.990307859957,0.0,2906.1069800291707,1658.5651191277937,4.948,188.62193278307683,0,0.0,4.366548776626587,5,True
price_oracle,Price threshold (foresight),False,150.23054036019943,150.57351471764284,0.34297435744340304,129.05963081129968,21.1709095488,126.94995304550565,277.52346776314846,0.0,1797.0637263157932,1625.6500129999936,267.01021994459836,0.0,1723.6962069445974,504.30449362880853,4.948,162.56500129999935,0,5.551115123125783e-17,1.293747901916504,2,True
