KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,257.05,214.48 (-16.6 %),255.37 (-0.7 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),40.89 (+15.9 %)
Energy bought (kWh),3270.6,2775.8 (-15.1 %),3465.0 (+5.9 %)
Energy sold (kWh),1022.8,394.4 (-61.4 %),1085.7 (+6.2 %)
