KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),357.95,215.71 (-39.7 %),220.37 (-38.4 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),4.66 (+1.3 %)
Energy bought (kWh),1870.2,1933.9 (+3.4 %),1939.0 (+3.7 %)
Energy sold (kWh),142.7,30.8 (-78.4 %),50.1 (-64.9 %)
