KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,461.63,416.34 (-9.8 %),456.68 (-1.1 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),40.34 (+8.7 %)
Energy bought (kWh),5669.5,5260.2 (-7.2 %),5943.4 (+4.8 %)
Energy sold (kWh),591.3,19.9 (-96.6 %),703.9 (+19.0 %)
