Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,0.204,4.88421052631579,4.8842105,0.0,0.0,0.22,0.0,0.016000000000000014,-0.00026451876000000026,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.178,4.801052631578948,4.8010526,2.6315789547481927e-08,0.0,0.158,0.01999999999999999,0.0,0.0009272495264999996,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.202,4.687368421052632,4.6873684,3.157894745697831e-08,0.0,0.216,0.0,0.013999999999999985,-0.00021646035949999973,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.194,4.687368421052632,4.6873684,2.105263163798554e-08,0.0,0.0,0.194,0.0,0.008336422531525,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.18,4.687368421052632,4.6873684,2.105263163798554e-08,0.0,0.0,0.18,0.0,0.0070358778765000005,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.212,5.399868421052632,5.3998684,2.105263163798554e-08,1.5,0.0,1.712,0.0,0.0657637347224,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.176,6.112368421052633,6.1123684,2.105263252616396e-08,1.5,0.0,1.676,0.0,0.06531056310735,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.216,6.824868421052633,6.8248684,2.105263252616396e-08,1.5,0.0,1.716,0.0,0.06606458925495001,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.15,7.5373684210526335,7.5373684,2.105263341434238e-08,1.5,0.0,1.65,0.0,0.061815735093750004,1
2012-06-30 05:00:00+00:00,0.0081918,0.1219347833,0.013849803,0.0,0.272,7.4278947368421075,7.4278947,2.105263341434238e-08,0.0,0.208,0.06400000000000003,0.0,0.003901913065600002,1
2012-06-30 05:30:00+00:00,0.0119925,0.12900317375,0.020275612499999998,0.0,0.218,7.344736842105266,7.3447368,3.684210714283154e-08,0.0,0.158,0.06,0.0,0.0038700952125,1
