KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),534.96,310.41 (-42.0 %),323.46 (-39.5 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),13.06 (+2.4 %)
Energy bought (kWh),2578.2,2498.5 (-3.1 %),2598.8 (+0.8 %)
Energy sold (kWh),301.8,18.9 (-93.7 %),133.7 (-55.7 %)
