KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,446.55,354.17 (-20.7 %),411.14 (-7.9 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),56.97 (+12.8 %)
Energy bought (kWh),6029.8,4731.8 (-21.5 %),5616.3 (-6.9 %)
Energy sold (kWh),2108.6,599.1 (-71.6 %),1492.3 (-29.2 %)
