KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,811.07,573.15 (-29.3 %),705.92 (-13.0 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),132.77 (+16.4 %)
Energy bought (kWh),4569.7,4027.3 (-11.9 %),4720.3 (+3.3 %)
Energy sold (kWh),768.3,35.2 (-95.4 %),771.2 (+0.4 %)
