KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,257.05,201.19 (-21.7 %),250.67 (-2.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),49.48 (+19.2 %)
Energy bought (kWh),3270.6,2543.3 (-22.2 %),3375.4 (+3.2 %)
Energy sold (kWh),1022.8,145.2 (-85.8 %),969.4 (-5.2 %)
