KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,561.15,240.57 (-57.1 %),401.91 (-28.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),161.34 (+28.8 %)
Energy bought (kWh),4018.0,2048.8 (-49.0 %),3123.1 (-22.3 %)
Energy sold (kWh),3862.8,1670.3 (-56.8 %),2744.7 (-28.9 %)
