KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,647.55,412.79 (-36.3 %),536.36 (-17.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),123.57 (+19.1 %)
Energy bought (kWh),3270.6,2632.6 (-19.5 %),3616.0 (+10.6 %)
Energy sold (kWh),1022.8,206.3 (-79.8 %),1172.0 (+14.6 %)
