controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,497.1830118554981,497.1830118554981,0.0,466.9751484243975,30.207863431199996,202.29800510963892,699.481016965137,4.0,0.0,0.0,0.0,0.0,5853.851999999901,712.1859999999991,8.725999999999999,0.0,0,0.0,0.6264829635620117,1,True
self_consumption,Self-consumption,True,461.94341464179814,462.2863889992415,0.34297435744340304,430.53467733709687,31.40873730509999,198.56439670640162,660.8507857056431,0.0,689.1013518005525,625.7139699999982,0.0,0.0,5228.13802999993,23.084648199445986,8.725999999999999,62.57139699999982,0,1.1102230246251565e-16,1.2823576927185059,2,True
fixed_schedule,Fixed schedule,True,471.03062927249823,471.03026824685884,-0.000361025639414201,444.6216745729976,26.40895469939999,193.1264380898099,664.1567063366688,4.0042105263157906,806.075346260387,727.479000000002,411.41896121883616,0.0,5537.791961218785,317.52961495844824,8.725999999999999,72.7479000000002,0,0.0,1.3060486316680908,2,True
delayed_pv_charge,Delayed PV charge,True,461.9610036406981,462.3039779981415,0.34297435744340304,430.55226633599693,31.40873730509999,198.56439670640162,660.8683747045432,0.0,688.7740426406151,625.4185734831549,0.0,0.0,5228.433426516773,23.411957359383287,8.725999999999999,62.54185734831549,0,1.1102230246251565e-16,1.2784521579742432,2,True
price_threshold,Price threshold,True,462.9624449681978,463.3054193256412,0.34297435744340304,432.08251613709695,30.8799288313,199.12450908409306,662.4299284097342,0.0,991.3384735983353,898.482972422501,349.27554285041543,0.0,5304.6445704278585,70.1230692520776,8.725999999999999,89.8482972422501,0,1.1102230246251565e-16,1.2770209312438965,2,True
price_rank_daily,Day-ahead price rank,True,463.2730927400982,463.6160670975416,0.34297435744340304,431.8981350448975,31.374957695499987,198.65172422474626,662.2677913222878,0.0,924.027548476452,837.7348625000028,245.0052548476454,0.0,5261.122392347569,33.16370637119116,8.725999999999999,83.77348625000027,0,1.1102230246251565e-16,1.3025751113891602,2,True
peak_shaving,Peak shaving,True,478.5058069122979,478.60072326059225,0.09491634829434696,455.0281399726971,23.477666939500004,166.43118701128304,645.0319102718753,2.89302105263062,388.5878017202805,351.7521210525549,151.3864420989209,0.0,5653.486321046305,474.98464037863744,7.225999999999999,35.17521210525549,0,0.0,1.348099708557129,2,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,454.82246107229946,455.0196569071874,0.197195834887962,432.13124307349915,22.691217998500008,175.12669934992,630.1463562571074,1.7001681833254507,941.5944347057765,851.9738175478041,260.05133931297956,0.0,5261.929521765074,30.642904607201455,7.225999999999999,85.19738175478041,0,0.0,4.191811800003052,6,True
tariff_arbitrage,Tariff arbitrage,True,461.2206801534992,461.56365451094257,0.34297435744340304,437.60165332409923,23.619026829199996,178.67524954898525,640.2389040599278,0.0,2524.3918947644192,2282.0636850248943,2064.032973601712,0.0,5635.821288576799,251.82707883729688,7.225999999999999,228.20636850248943,0,1.1102230246251565e-16,2.6670310497283936,3,True
price_oracle,Price threshold (foresight),False,461.769973755798,462.1129481132414,0.34297435744340304,430.92866978699715,30.84130396879999,198.98952953257697,661.1024776458183,0.0,946.7514709141255,858.2432025000012,286.17316897506925,0.0,5281.781966475004,51.60769806094188,8.725999999999999,85.82432025000011,0,1.1102230246251565e-16,1.3065717220306396,2,True
