KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,994.07,736.81 (-25.9 %),876.43 (-11.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),139.62 (+14.0 %)
Energy bought (kWh),5156.5,4781.9 (-7.3 %),5735.7 (+11.2 %)
Energy sold (kWh),603.5,22.5 (-96.3 %),1000.3 (+65.7 %)
