KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,209.60,139.74 (-33.3 %),184.80 (-11.8 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),45.06 (+21.5 %)
Energy bought (kWh),3082.3,2039.8 (-33.8 %),2794.7 (-9.3 %)
Energy sold (kWh),2034.4,837.8 (-58.8 %),1609.8 (-20.9 %)
