KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),283.53,150.33 (-47.0 %),172.70 (-39.1 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),22.37 (+7.9 %)
Energy bought (kWh),1592.5,1388.2 (-12.8 %),1551.0 (-2.6 %)
Energy sold (kWh),410.9,92.9 (-77.4 %),270.8 (-34.1 %)
