controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,249.18109470139774,249.18109470139774,0.0,239.2042859124976,9.9768087888,152.6167347803879,401.79782948178564,4.0,0.0,0.0,0.0,0.0,4017.9989999999857,3862.8380000000016,4.48,0.0,0,0.0,0.6633138656616211,1,True
self_consumption,Self-consumption,True,139.43228944949973,139.77526380694314,0.342974357443403,127.8119601059998,11.620329343700002,146.21473528530035,285.98999909224347,0.0,2219.062445983388,2006.5038574999985,0.0,0.0,2011.495142500001,1643.7755540166243,4.48,200.65038574999986,0,5.551115123125783e-17,1.3255045413970947,2,True
fixed_schedule,Fixed schedule,True,189.34462292229892,189.50432035748352,0.15969743518458454,175.68466793649924,13.659954985800002,116.94706313949841,306.4513834969819,2.1374999999999997,2842.290055804101,2566.936150363194,1471.980360222494,0.0,2923.043209859285,2492.5283044183893,4.096,256.6936150363194,0,5.551115123125783e-17,4.070584297180176,6,False
delayed_pv_charge,Delayed PV charge,True,145.50214103440013,145.84511539184354,0.342974357443403,134.01780966690038,11.4843313678,146.71162589143708,292.55674128328064,0.0,2102.4096669131663,1901.224724389126,0.0,0.0,2116.774275610872,1760.4283330868402,4.48,190.1224724389126,0,1.1102230246251565e-16,1.355665922164917,2,True
price_threshold,Price threshold,True,199.57882551519884,199.6000583356169,0.021232820418042368,186.59937400349847,12.979451511699997,141.25074085410523,340.8507991897221,3.7523684210526302,2045.744797495845,1846.5199297400006,1048.0949286204989,0.0,3219.573998880497,2865.188131124649,4.48,184.65199297400005,0,5.551115123125783e-17,3.3994054794311523,5,True
price_rank_daily,Day-ahead price rank,True,180.69210670539957,181.03508106284298,0.342974357443403,165.7446192389999,14.947487466500007,134.05978549219068,315.09486655503366,0.0,2743.685218939065,2479.975910092499,1340.1209036675896,0.0,2878.1439935750955,2459.2736847285273,4.48,247.9975910092499,0,1.1102230246251565e-16,4.0387818813323975,6,False
peak_shaving,Peak shaving,True,235.9209108598978,235.80219702533157,-0.11871383456621389,230.26735668269777,5.6535541773,112.59109792459616,348.39329494992774,5.384521402137812,217.8269251293936,195.27350459724673,39.85272062802658,0.0,3862.578216030737,3684.86379549863,2.9800000000000004,19.527350459724673,0,0.0,2.1231513023376465,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,167.86061089109975,167.90348268603742,0.042871794937656235,156.3371855294998,11.523425361300001,119.20827710329517,287.1117597893326,3.499999996999999,1703.6431337723293,1538.012928232372,57.27536319479691,0.0,2537.2614349624228,2216.4702294224685,4.096,153.8012928232372,0,1.734723475976807e-18,2.9010448455810547,4,True
tariff_arbitrage,Tariff arbitrage,True,226.43503993829842,226.77801429574183,0.342974357443403,212.8438822329982,13.591157705499997,143.76049967642032,370.53851397216215,0.0,1511.7969740480733,1368.1967690783865,1067.949364447968,0.0,3717.751595369567,3418.990390399884,4.48,136.81967690783864,0,0.0,5.245797634124756,6,True
price_oracle,Price threshold (foresight),False,192.40375810019907,192.74673245764248,0.342974357443403,183.94997500129898,8.453783098999999,147.57704352909153,340.323775986734,0.0,2038.692260063713,1843.7197647075009,1013.2527573711914,0.0,3187.5319926636876,2837.3984973074744,4.48,184.3719764707501,0,5.551115123125783e-17,2.6984708309173584,4,True
