KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,801.96,423.32 (-47.2 %),508.99 (-36.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),85.67 (+10.7 %)
Energy bought (kWh),4470.2,2740.1 (-38.7 %),3215.9 (-28.1 %)
Energy sold (kWh),2399.5,463.9 (-80.7 %),934.6 (-61.1 %)
