Merilno mesto,GSRN MM,Časovna značka,Leto,Mesec,Energija A+,Energija A-,Energija R+,Energija R-,P+ Prejeta delovna moč,P- Oddana delovna moč,Q+ Prejeta jalova moč,Q- Oddana jalova moč,Blok,Dogovorjena moč,Status odčitka A+,Status odčitka A-,Status odčitka R+,Status odčitka R-,Obračunski podatek
3-83472,383111580029696907,2025-07-15T08:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T08:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T08:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T08:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T09:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T09:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T09:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T09:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T10:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T10:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T10:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T10:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T11:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T11:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T11:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T11:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T12:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T12:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T12:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T12:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T13:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T13:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T13:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T13:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T14:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T14:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T14:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T14:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T15:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T15:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T15:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T15:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T16:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T16:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T16:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T16:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T17:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T17:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T17:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T17:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T18:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T18:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T18:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T18:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T19:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T19:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T19:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T19:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T20:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T20:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T20:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T20:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T21:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T21:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T21:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T21:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T22:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T22:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T22:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T22:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T23:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T23:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T23:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-15T23:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T00:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T00:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T00:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T00:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T01:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T01:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T01:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T01:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T02:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T02:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T02:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T02:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T03:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T03:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T03:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T03:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T04:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T04:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T04:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T04:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T05:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T05:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T05:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T05:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T06:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T06:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T06:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T06:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T07:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T07:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T07:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T07:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T08:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T08:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T08:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T08:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T09:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T09:15,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T09:30,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T09:45,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
3-83472,383111580029696907,2025-07-16T10:00,2025,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2,4.2,"1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259","1.5.257, 1.5.259",Ne
