KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,665.78,328.44 (-50.7 %),435.85 (-34.5 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),107.41 (+16.1 %)
Energy bought (kWh),4470.2,2841.8 (-36.4 %),3598.7 (-19.5 %)
Energy sold (kWh),2399.5,468.7 (-80.5 %),1217.8 (-49.2 %)
