KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,269.51,222.88 (-17.3 %),275.57 (+2.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),52.69 (+19.6 %)
Energy bought (kWh),3304.8,2784.2 (-15.8 %),3667.0 (+11.0 %)
Energy sold (kWh),723.4,64.8 (-91.0 %),933.9 (+29.1 %)
