controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,400.13778691979877,400.13778691979877,0.0,383.7861695074991,16.3516174122,171.47281408289504,571.6106010026938,4.0,0.0,0.0,0.0,0.0,4741.581000000012,554.7299999999999,5.212,0.0,0,0.0,0.633599042892456,1,True
self_consumption,Self-consumption,True,374.04207410669994,374.3850484641433,0.34297435744340304,357.3585506728999,16.6835234337,165.05547663808113,539.4405251022245,0.0,503.4644238227131,458.1766425000001,0.0,0.0,4283.404357500021,51.265576177285276,5.212,45.817664250000014,0,1.1102230246251565e-16,1.2659239768981934,2,True
fixed_schedule,Fixed schedule,True,382.7420896228994,383.0850639803428,0.34297435744340304,366.3485173547994,16.3935722681,139.80132085180358,522.8863848321464,0.0,1062.5597995567862,962.7602190999971,751.8734995013841,0.0,4530.6942804014025,244.04369994459842,5.0920000000000005,96.27602190999971,0,0.0,3.9035441875457764,6,True
delayed_pv_charge,Delayed PV charge,True,374.05470331389984,374.3976776713432,0.34297435744340304,357.3711798800997,16.6835234337,165.05547663808113,539.4531543094243,0.0,503.2932372201238,458.022146591163,0.0,0.0,4283.558853408858,51.43676277987496,5.212,45.8022146591163,0,1.1102230246251565e-16,1.2730650901794434,2,True
price_threshold,Price threshold,True,375.2078902781999,375.5508646356433,0.34297435744340304,358.5788006331003,16.629089645100002,164.5260136124867,540.07687824813,0.0,787.4496814404447,714.4733374999921,329.2374847645429,0.0,4356.345147264562,96.51780332409972,5.212,71.44733374999922,0,1.1102230246251565e-16,1.276702880859375,2,True
price_rank_daily,Day-ahead price rank,True,375.3943593148995,375.73733367234286,0.34297435744340304,358.7983117555,16.596047559400002,165.1863317564912,540.923665428834,0.0,724.0176121883667,657.2258949999937,236.01488365650965,0.0,4320.3699886565255,66.72727146814407,5.212,65.72258949999937,0,1.1102230246251565e-16,1.2923552989959717,2,True
peak_shaving,Peak shaving,True,383.6305016316977,383.3760193969362,-0.25448223476148224,372.50278099489856,11.127720636700001,128.4040196956027,511.7800390925389,6.967944736842041,298.89208694228586,266.930560965413,86.42096132671388,0.0,4561.071400361335,342.25887438442834,4.452,26.6930560965413,0,0.0,1.3405771255493164,2,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,368.76607582099876,368.80894761567924,0.04287179468048794,357.7061640903992,11.059911730500001,128.31141260669727,497.1203602223765,3.4999999999992704,669.8863678813989,605.047447012961,170.20294388230278,0.0,4306.7364968693555,55.04657600090463,4.838,60.504744701296104,0,0.0,4.212067127227783,6,False
tariff_arbitrage,Tariff arbitrage,True,382.74463072950016,383.0869279777158,0.3422972482156563,362.96818760980034,19.7764431197,136.4787656790813,519.5656936567971,0.007896907894735891,2198.50586893999,1987.9440446558458,1936.6039909971298,0.0,4690.240946341298,292.8281220571411,4.973999999999999,198.7944044655846,0,1.1102230246251565e-16,5.376773118972778,6,True
price_oracle,Price threshold (foresight),False,374.4428777523,374.78585210974336,0.34297435744340304,357.80689340929985,16.635984343,165.08229736286933,539.8681494726127,0.0,747.3436204986157,678.2776174999929,276.20629362880885,0.0,4339.509676128827,83.59267313019399,5.212,67.82776174999928,0,1.1102230246251565e-16,1.2669320106506348,2,True
