KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,1558.23,1224.01 (-21.4 %),1367.85 (-12.2 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),143.84 (+9.2 %)
Energy bought (kWh),8193.7,8125.7 (-0.8 %),9024.8 (+10.1 %)
Energy sold (kWh),321.3,10.3 (-96.8 %),913.5 (+184.3 %)
