controller,label,causal,Cost_EUR,Cost_EUR_Closed,Terminal_SOC_Adj_EUR,Energy_EUR,Power_EUR,Fixed_EUR,Cost_EUR_Total,Final_SOC_kWh,Charged_kWh,Discharged_kWh,Grid_Charged_kWh,Curtailed_kWh,Import_kWh,Export_kWh,Peak_Import_kW,Equivalent_Full_Cycles,N_Solves,SOC_Drift_kWh,Runtime_s,Agreed_Power_Iters,Agreed_Power_Converged
no_battery,No battery,True,371.2478020108007,371.2478020108007,0.0,355.41274226240046,15.835059748199996,123.68431318709432,494.932115197895,4.0,0.0,0.0,0.0,0.0,4365.071000000009,187.63999999999987,5.234,0.0,0,0.0,0.626500129699707,1,True
self_consumption,Self-consumption,True,361.41278966459925,361.7557640220426,0.34297435744340304,345.49711490619944,15.915674758199998,123.44294518229341,485.19870920433607,0.0,187.63999999999987,173.14509999999999,0.0,0.0,4191.925899999998,3.885780586188048e-16,5.234,17.31451,0,2.7755575615628914e-17,1.2723519802093506,2,True
fixed_schedule,Fixed schedule,True,356.2129186390008,356.15867453667886,-0.054244102321969856,350.9466658945007,5.266252744500001,142.48047408000667,498.63914861668553,4.632631578947369,810.4742382271453,730.8520000000011,686.1650886426589,0.0,4320.384088642674,63.3308504155125,5.234,73.08520000000011,0,0.0,3.2016408443450928,5,True
delayed_pv_charge,Delayed PV charge,True,361.41278966459925,361.7557640220426,0.34297435744340304,345.49711490619944,15.915674758199998,123.44294518229341,485.19870920433607,0.0,187.63999999999987,173.14509999999999,0.0,0.0,4191.925899999998,3.885780586188048e-16,5.234,17.31451,0,2.7755575615628914e-17,1.2436940670013428,2,True
price_threshold,Price threshold,True,361.6070900546988,361.9500644121422,0.34297435744340304,345.8688487104991,15.738241344,123.04163941270792,484.9917038248501,0.0,529.984437119114,482.11095449999925,357.5950243767313,0.0,4240.555069876738,15.250587257617724,5.234,48.211095449999924,0,2.7755575615628914e-17,1.9605278968811035,3,True
price_rank_daily,Day-ahead price rank,True,362.34872537389924,362.6916997313426,0.34297435744340304,346.72320610829973,15.6255192656,123.79778622878486,486.48948596012747,0.0,429.43999999999994,391.3695999999999,245.713,0.0,4219.414400000009,3.9130000000000007,5.234,39.13695999999999,0,2.7755575615628914e-17,1.2788374423980713,2,True
peak_shaving,Peak shaving,True,361.11387502270037,361.2771100879516,0.16323506525125517,350.16013396330067,10.953741059500002,95.08537397219676,456.36248406014835,2.09624175442105,223.90527865626856,203.88308432058233,131.6393005887181,0.0,4292.827216268155,95.3740219324496,4.488,20.38830843205823,0,2.7755575615628914e-17,2.0335655212402344,3,True
self_consumption_peak_shaving,Self-consumption + peak shaving,True,356.8785797584995,356.99768453040843,0.11910477190896634,345.32922154459936,11.5493582143,98.16145202940505,455.1591365598135,2.6109192209377254,300.140772784746,272.1966741783428,112.50077278474606,0.0,4205.375098606398,3.885780586188048e-16,5.221556222720875,27.21966741783428,0,0.0,4.118741512298584,6,False
tariff_arbitrage,Tariff arbitrage,True,356.6842324769001,357.0272068343435,0.34297435744340304,342.0391244981003,14.645107978799999,114.36131178611669,471.38851862046016,0.0,2104.8472113873,1903.4246082770264,1971.2726670441114,0.0,4432.919058767083,54.06545565681176,4.488,190.34246082770264,0,2.7755575615628914e-17,3.631406307220459,4,True
price_oracle,Price threshold (foresight),False,360.93020993769863,361.273184295142,0.34297435744340304,345.2785418662988,15.651668071199996,123.91853364639215,485.1917179415342,0.0,473.43572299168983,431.07573999999994,294.30749584487535,0.0,4228.302755844881,8.511772853185594,5.234,43.10757399999999,0,2.7755575615628914e-17,1.276864767074585,2,True
