KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,361.53,314.43 (-13.0 %),350.29 (-3.1 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),35.86 (+9.9 %)
Energy bought (kWh),4569.7,4016.2 (-12.1 %),4591.1 (+0.5 %)
Energy sold (kWh),768.3,71.2 (-90.7 %),672.8 (-12.4 %)
