KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,562.65,256.21 (-54.5 %),352.84 (-37.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),96.63 (+17.2 %)
Energy bought (kWh),3082.3,1607.0 (-47.9 %),2349.9 (-23.8 %)
Energy sold (kWh),2034.4,382.1 (-81.2 %),1127.7 (-44.6 %)
