KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,294.63,261.81 (-11.1 %),288.31 (-2.1 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),26.51 (+9.0 %)
Energy bought (kWh),3680.3,3200.7 (-13.0 %),3632.4 (-1.3 %)
Energy sold (kWh),1039.9,504.8 (-51.5 %),950.4 (-8.6 %)
