Timestamp,Price_SMP,Buy_Rate_USD_kWh,Sell_Rate_USD_kWh,Solar_Gen,Consumption,SoC_kWh,SoC_Planned,SoC_Deviation,Charge_kW,Discharge_kW,Buy_kW,Sell_kW,Step_Cost_USD,Reoptimized
2012-06-30 00:30:00+00:00,0.019557,0.09357132950000001,0.033064845,0.0,0.211,4.888947368421053,4.8889474,0.0,0.0,0.211,0.0,-0.0,0.0,1
2012-06-30 01:00:00+00:00,0.0191019,0.09272495265000001,0.0322954115,0.0,0.222,4.772105263157894,4.7721053,0.17939746842105286,0.0,0.222,0.0,-0.0,0.0,1
2012-06-30 01:30:00+00:00,0.0182901,0.09121519935000001,0.030922908499999995,0.0,0.114,4.712105263157895,4.7121053,0.15204096315789428,0.0,0.114,0.0,-0.0,0.0,1
2012-06-30 02:00:00+00:00,0.01545495,0.085942500325,0.026129545749999997,0.0,0.09,4.712105263157895,4.7121053,3.68421053664747e-08,0.0,0.0,0.09,0.0,0.003867412514625,1
2012-06-30 02:30:00+00:00,0.0112791,0.07817642085000001,0.0190694735,0.0,0.115,4.712105263157895,4.7121053,3.68421053664747e-08,0.0,0.0,0.115,0.0,0.004495144198875001,1
2012-06-30 03:00:00+00:00,0.0105534,0.07682679290000001,0.017842538999999998,0.0,0.179,5.424605263157895,5.4246053,0.7125000368421048,1.5,0.0,1.679,0.0,0.06449609263955002,1
2012-06-30 03:30:00+00:00,0.01114995,0.077936232825,0.01885112075,0.0,0.114,5.795566488157895,5.7955665,0.37096123684210447,0.780971,0.0,0.894971,0.0,0.03487533411381154,1
2012-06-30 04:00:00+00:00,0.01064565,0.07699835577500001,0.017998505249999998,0.0,0.213,6.508066488157896,6.5080665,0.7125000118421045,1.5,0.0,1.713,0.0,0.06594909172128752,1
2012-06-30 04:30:00+00:00,0.0095325,0.07492816375000001,0.0161165125,0.0,0.246,7.220566488157896,7.2205665,0.7125000118421045,1.5,0.0,1.746,0.0,0.06541228695375001,1
2012-06-30 05:00:00+00:00,0.0081918,0.3023347833,0.013849803,0.0,0.235,7.096882277631581,7.0968823,0.10433618815789636,0.0,0.235,0.0,-0.0,0.0,1
2012-06-30 05:30:00+00:00,0.0119925,0.30940317375000004,0.020275612499999998,0.0,0.195,6.994250698684212,6.9942507,0.11914667763158082,0.0,0.195,0.0,-0.0,0.0,1
2012-06-30 06:00:00+00:00,0.01367145,0.312525618075,0.02311419825,0.0,0.093,6.945303330263159,6.9453033,0.13517719868421185,0.0,0.093,0.0,-0.0,0.0,1
2012-06-30 06:30:00+00:00,0.01389285,0.312937368975,0.023488517249999997,0.0,0.156,6.863198067105264,6.8631981,0.14121173026315947,0.0,0.156,0.0,-0.0,0.0,1
2012-06-30 07:00:00+00:00,0.0148953,0.31480168555,0.0251833505,0.0,0.113,6.803724382894738,6.8037244,0.130019267105264,0.0,0.113,0.0,-0.0,0.0,1
2012-06-30 07:30:00+00:00,0.0171954,0.31907931990000005,0.029072109,0.019,0.397,6.604777014473686,6.604777,0.10719508289473811,0.0,0.378,0.0,-0.0,0.0,1
2012-06-30 08:00:00+00:00,0.018204,0.320955074,0.03077734,0.356,0.642,6.454250698684212,6.4542507,0.07447671447368531,0.0,0.286,5.551115123125783e-17,0.0,8.908292825626774e-18,1
2012-06-30 08:30:00+00:00,0.0197415,0.32381445525,0.033376777499999996,0.531,0.295,6.566350698684212,6.5663507,0.03493819868421166,0.236,0.0,0.0,1.1102230246251565e-16,-1.8527833434145433e-18,1
2012-06-30 09:00:00+00:00,0.0208485,0.32587320975000006,0.03524837249999999,0.688,0.268,6.566350698684212,6.5663507,1.3157883671510717e-09,0.0,0.0,0.0,0.41999999999999993,-0.007402158224999998,1
2012-06-30 09:30:00+00:00,0.0212544,0.3266280864000001,0.035934624,0.8,0.277,6.566350698684212,6.5663507,1.3157883671510717e-09,0.0,0.0,0.0,0.523,-0.009396904176,1
2012-06-30 10:00:00+00:00,0.0207747,0.32573595945,0.0351235995,0.888,0.262,6.566350698684212,6.5663507,1.3157883671510717e-09,0.0,0.0,0.0,0.626,-0.010993686643499999,1
2012-06-30 10:30:00+00:00,0.0196431,0.32363145485,0.0332104135,0.963,0.305,6.878900698684212,6.8789007,0.11017220131578842,0.658,0.0,1.1102230246251565e-16,0.0,1.796515463337034e-17,1
2012-06-30 11:00:00+00:00,0.0194463,0.14286545404999998,0.032877685499999997,1.013,0.747,7.005250698684212,7.0052507,0.1346897013157884,0.266,0.0,0.0,-0.0,0.0,1
2012-06-30 11:30:00+00:00,0.02021505,0.14429514467500001,0.034177404249999994,1.038,0.541,7.005250698684212,7.0052507,1.3157883671510717e-09,0.0,0.0,0.0,0.497,-0.008493084956124998,1
