KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,446.55,368.56 (-17.5 %),418.52 (-6.3 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),49.96 (+11.2 %)
Energy bought (kWh),6029.8,4968.0 (-17.6 %),5752.3 (-4.6 %)
Energy sold (kWh),2108.6,855.5 (-59.4 %),1652.1 (-21.7 %)
