"Timestamp_UTC","SMP"
"2025-09-11 14:00:00+00:00","138.85"
"2025-09-11 15:00:00+00:00","123.1"
"2025-09-11 16:00:00+00:00","127.09"
"2025-09-11 17:00:00+00:00","185.5"
"2025-09-11 18:00:00+00:00","157.2"
"2025-09-11 19:00:00+00:00","118.1"
"2025-09-11 20:00:00+00:00","118.1"
"2025-09-11 21:00:00+00:00","112.24"
"2025-09-11 22:00:00+00:00","118.1"
"2025-09-11 23:00:00+00:00","91.8"
"2025-09-12 00:00:00+00:00","85.7"
"2025-09-12 01:00:00+00:00","86.3"
"2025-09-12 02:00:00+00:00","91.7"
"2025-09-12 03:00:00+00:00","109.0"
"2025-09-12 04:00:00+00:00","129.9"
"2025-09-12 05:00:00+00:00","148.4"
"2025-09-12 06:00:00+00:00","121.2"
"2025-09-12 07:00:00+00:00","118.01"
"2025-09-12 08:00:00+00:00","100.43"
"2025-09-12 09:00:00+00:00","82.0"
"2025-09-12 10:00:00+00:00","76.61"
"2025-09-12 11:00:00+00:00","76.8"
"2025-09-12 12:00:00+00:00","77.92"
"2025-09-12 13:00:00+00:00","105.79"
"2025-09-12 14:00:00+00:00","118.1"
"2025-09-12 15:00:00+00:00","118.1"
"2025-09-12 16:00:00+00:00","220.0"
"2025-09-12 17:00:00+00:00","220.0"
"2025-09-12 18:00:00+00:00","210.0"
"2025-09-12 19:00:00+00:00","148.75"
"2025-09-12 20:00:00+00:00","131.16"
"2025-09-12 21:00:00+00:00","126.4"
"2025-09-12 22:00:00+00:00","118.1"
"2025-09-12 23:00:00+00:00","104.0"
"2025-09-13 00:00:00+00:00","91.2"
"2025-09-13 01:00:00+00:00","90.1"
"2025-09-13 02:00:00+00:00","91.8"
"2025-09-13 03:00:00+00:00","105.2"
"2025-09-13 04:00:00+00:00","120.5"
"2025-09-13 05:00:00+00:00","122.7"
"2025-09-13 06:00:00+00:00","118.1"
"2025-09-13 07:00:00+00:00","118.1"
"2025-09-13 08:00:00+00:00","84.57"
"2025-09-13 09:00:00+00:00","69.9"
"2025-09-13 10:00:00+00:00","62.07"
"2025-09-13 11:00:00+00:00","58.33"
"2025-09-13 12:00:00+00:00","61.52"
"2025-09-13 13:00:00+00:00","93.86"
"2025-09-13 14:00:00+00:00","103.97"
"2025-09-13 15:00:00+00:00","118.1"
"2025-09-13 16:00:00+00:00","135.5"
"2025-09-13 17:00:00+00:00","148.9"
"2025-09-13 18:00:00+00:00","137.24"
"2025-09-13 19:00:00+00:00","118.1"
"2025-09-13 20:00:00+00:00","118.1"
"2025-09-13 21:00:00+00:00","118.1"
"2025-09-13 22:00:00+00:00","118.1"
"2025-09-13 23:00:00+00:00","114.4"
"2025-09-14 00:00:00+00:00","110.0"
"2025-09-14 01:00:00+00:00","105.0"
"2025-09-14 02:00:00+00:00","80.0"
"2025-09-14 03:00:00+00:00","106.88"
"2025-09-14 04:00:00+00:00","93.1"
"2025-09-14 05:00:00+00:00","90.0"
"2025-09-14 06:00:00+00:00","73.8"
"2025-09-14 07:00:00+00:00","22.0"
"2025-09-14 08:00:00+00:00","0.5"
"2025-09-14 09:00:00+00:00","0.5"
"2025-09-14 10:00:00+00:00","0.5"
"2025-09-14 11:00:00+00:00","0.5"
"2025-09-14 12:00:00+00:00","0.5"
"2025-09-14 13:00:00+00:00","0.5"
"2025-09-14 14:00:00+00:00","30.23"
"2025-09-14 15:00:00+00:00","87.13"
"2025-09-14 16:00:00+00:00","118.1"
"2025-09-14 17:00:00+00:00","135.0"
"2025-09-14 18:00:00+00:00","131.04"
"2025-09-14 19:00:00+00:00","118.1"
"2025-09-14 20:00:00+00:00","118.1"
"2025-09-14 21:00:00+00:00","118.1"
"2025-09-14 22:00:00+00:00","73.92"
"2025-09-14 23:00:00+00:00","76.45"
"2025-09-15 00:00:00+00:00","70.95"
"2025-09-15 01:00:00+00:00","67.76"
"2025-09-15 02:00:00+00:00","70.95"
"2025-09-15 03:00:00+00:00","92.07"
"2025-09-15 04:00:00+00:00","114.95"
"2025-09-15 05:00:00+00:00","129.36"
"2025-09-15 06:00:00+00:00","72.42"
"2025-09-15 07:00:00+00:00","40.0"
"2025-09-15 08:00:00+00:00","1.5"
"2025-09-15 09:00:00+00:00","1.5"
"2025-09-15 10:00:00+00:00","1.5"
"2025-09-15 11:00:00+00:00","1.5"
"2025-09-15 12:00:00+00:00","1.5"
"2025-09-15 13:00:00+00:00","3.0"
"2025-09-15 14:00:00+00:00","65.22"
"2025-09-15 15:00:00+00:00","116.89"
"2025-09-15 16:00:00+00:00","190.0"
"2025-09-15 17:00:00+00:00","230.0"
"2025-09-15 18:00:00+00:00","152.08"
"2025-09-15 19:00:00+00:00","116.89"
"2025-09-15 20:00:00+00:00","116.89"
"2025-09-15 21:00:00+00:00","116.89"
"2025-09-15 22:00:00+00:00","98.5"
"2025-09-15 23:00:00+00:00","83.7"
"2025-09-16 00:00:00+00:00","78.6"
"2025-09-16 01:00:00+00:00","77.1"
"2025-09-16 02:00:00+00:00","77.8"
"2025-09-16 03:00:00+00:00","104.5"
"2025-09-16 04:00:00+00:00","133.9"
"2025-09-16 05:00:00+00:00","144.6"
"2025-09-16 06:00:00+00:00","81.01"
"2025-09-16 07:00:00+00:00","64.0"
"2025-09-16 08:00:00+00:00","20.0"
"2025-09-16 09:00:00+00:00","17.0"
"2025-09-16 10:00:00+00:00","19.0"
"2025-09-16 11:00:00+00:00","25.0"
"2025-09-16 12:00:00+00:00","32.0"
"2025-09-16 13:00:00+00:00","50.87"
"2025-09-16 14:00:00+00:00","115.34"
"2025-09-16 15:00:00+00:00","170.0"
"2025-09-16 16:00:00+00:00","300.08"
"2025-09-16 17:00:00+00:00","337.05"
"2025-09-16 18:00:00+00:00","245.45"
"2025-09-16 19:00:00+00:00","195.19"
"2025-09-16 20:00:00+00:00","170.5"
"2025-09-16 21:00:00+00:00","146.01"
"2025-09-16 22:00:00+00:00","120.0"
"2025-09-16 23:00:00+00:00","113.62"
"2025-09-17 00:00:00+00:00","85.4"
"2025-09-17 01:00:00+00:00","83.4"
"2025-09-17 02:00:00+00:00","85.4"
"2025-09-17 03:00:00+00:00","102.4"
"2025-09-17 04:00:00+00:00","127.7"
"2025-09-17 05:00:00+00:00","132.3"
"2025-09-17 06:00:00+00:00","150.0"
"2025-09-17 07:00:00+00:00","100.0"
"2025-09-17 08:00:00+00:00","98.21"
"2025-09-17 09:00:00+00:00","43.0"
"2025-09-17 10:00:00+00:00","78.06"
"2025-09-17 11:00:00+00:00","71.82"
"2025-09-17 12:00:00+00:00","77.09"
"2025-09-17 13:00:00+00:00","64.0"
"2025-09-17 14:00:00+00:00","117.9"
"2025-09-17 15:00:00+00:00","160.5"
"2025-09-17 16:00:00+00:00","220.5"
"2025-09-17 17:00:00+00:00","287.39"
"2025-09-17 18:00:00+00:00","165.5"
"2025-09-17 19:00:00+00:00","141.5"
"2025-09-17 20:00:00+00:00","130.1"
"2025-09-17 21:00:00+00:00","116.89"
"2025-09-17 22:00:00+00:00","116.76"
"2025-09-17 23:00:00+00:00","79.0"
"2025-09-18 00:00:00+00:00","56.3"
"2025-09-18 01:00:00+00:00","53.8"
"2025-09-18 02:00:00+00:00","58.6"
"2025-09-18 03:00:00+00:00","86.6"
"2025-09-18 04:00:00+00:00","110.8"
"2025-09-18 05:00:00+00:00","120.5"
"2025-09-18 06:00:00+00:00","116.89"
"2025-09-18 07:00:00+00:00","97.27"
"2025-09-18 08:00:00+00:00","81.39"
"2025-09-18 09:00:00+00:00","48.0"
"2025-09-18 10:00:00+00:00","16.87"
"2025-09-18 11:00:00+00:00","17.0"
"2025-09-18 12:00:00+00:00","21.0"
"2025-09-18 13:00:00+00:00","67.58"
"2025-09-18 14:00:00+00:00","110.36"
"2025-09-18 15:00:00+00:00","116.89"
"2025-09-18 16:00:00+00:00","167.0"
"2025-09-18 17:00:00+00:00","163.99"
"2025-09-18 18:00:00+00:00","139.62"
"2025-09-18 19:00:00+00:00","116.89"
"2025-09-18 20:00:00+00:00","116.89"
"2025-09-18 21:00:00+00:00","116.89"
"2025-09-18 22:00:00+00:00","121.3"
"2025-09-18 23:00:00+00:00","116.89"
"2025-09-19 00:00:00+00:00","70.8"
"2025-09-19 01:00:00+00:00","70.4"
"2025-09-19 02:00:00+00:00","75.0"
"2025-09-19 03:00:00+00:00","113.4"
"2025-09-19 04:00:00+00:00","116.89"
"2025-09-19 05:00:00+00:00","154.3"
"2025-09-19 06:00:00+00:00","136.87"
"2025-09-19 07:00:00+00:00","110.0"
"2025-09-19 08:00:00+00:00","115.0"
"2025-09-19 09:00:00+00:00","92.8"
"2025-09-19 10:00:00+00:00","83.4"
"2025-09-19 11:00:00+00:00","81.07"
"2025-09-19 12:00:00+00:00","85.47"
"2025-09-19 13:00:00+00:00","115.22"
"2025-09-19 14:00:00+00:00","116.89"
"2025-09-19 15:00:00+00:00","150.0"
"2025-09-19 16:00:00+00:00","200.0"
"2025-09-19 17:00:00+00:00","280.0"
"2025-09-19 18:00:00+00:00","200.0"
"2025-09-19 19:00:00+00:00","131.8"
"2025-09-19 20:00:00+00:00","126.4"
"2025-09-19 21:00:00+00:00","119.4"
"2025-09-19 22:00:00+00:00","133.14"
"2025-09-19 23:00:00+00:00","116.89"
"2025-09-20 00:00:00+00:00","80.8"
"2025-09-20 01:00:00+00:00","74.1"
"2025-09-20 02:00:00+00:00","76.1"
"2025-09-20 03:00:00+00:00","116.89"
"2025-09-20 04:00:00+00:00","116.89"
"2025-09-20 05:00:00+00:00","126.8"
"2025-09-20 06:00:00+00:00","116.89"
"2025-09-20 07:00:00+00:00","93.76"
"2025-09-20 08:00:00+00:00","82.25"
"2025-09-20 09:00:00+00:00","65.0"
"2025-09-20 10:00:00+00:00","40.0"
"2025-09-20 11:00:00+00:00","30.0"
"2025-09-20 12:00:00+00:00","44.0"
"2025-09-20 13:00:00+00:00","65.04"
"2025-09-20 14:00:00+00:00","116.89"
"2025-09-20 15:00:00+00:00","116.89"
"2025-09-20 16:00:00+00:00","149.65"
"2025-09-20 17:00:00+00:00","175.7"
"2025-09-20 18:00:00+00:00","133.5"
"2025-09-20 19:00:00+00:00","132.8"
"2025-09-20 20:00:00+00:00","127.4"
"2025-09-20 21:00:00+00:00","122.0"
"2025-09-20 22:00:00+00:00","126.0"
"2025-09-20 23:00:00+00:00","116.89"
"2025-09-21 00:00:00+00:00","111.0"
"2025-09-21 01:00:00+00:00","102.0"
"2025-09-21 02:00:00+00:00","100.0"
"2025-09-21 03:00:00+00:00","116.89"
"2025-09-21 04:00:00+00:00","116.89"
"2025-09-21 05:00:00+00:00","116.89"
"2025-09-21 06:00:00+00:00","95.0"
"2025-09-21 07:00:00+00:00","48.0"
"2025-09-21 08:00:00+00:00","0.49"
"2025-09-21 09:00:00+00:00","0.49"
"2025-09-21 10:00:00+00:00","0.49"
"2025-09-21 11:00:00+00:00","0.49"
"2025-09-21 12:00:00+00:00","0.49"
"2025-09-21 13:00:00+00:00","0.49"
"2025-09-21 14:00:00+00:00","77.0"
"2025-09-21 15:00:00+00:00","116.89"
"2025-09-21 16:00:00+00:00","129.0"
"2025-09-21 17:00:00+00:00","147.0"
"2025-09-21 18:00:00+00:00","130.5"
"2025-09-21 19:00:00+00:00","124.0"
"2025-09-21 20:00:00+00:00","125.0"
"2025-09-21 21:00:00+00:00","116.89"
"2025-09-21 22:00:00+00:00","118.45"
"2025-09-21 23:00:00+00:00","109.0"
"2025-09-22 00:00:00+00:00","103.0"
"2025-09-22 01:00:00+00:00","86.4"
"2025-09-22 02:00:00+00:00","106.0"
"2025-09-22 03:00:00+00:00","115.0"
"2025-09-22 04:00:00+00:00","123.0"
"2025-09-22 05:00:00+00:00","147.0"
"2025-09-22 06:00:00+00:00","137.35"
"2025-09-22 07:00:00+00:00","110.0"
"2025-09-22 08:00:00+00:00","94.7"
"2025-09-22 09:00:00+00:00","19.0"
"2025-09-22 10:00:00+00:00","14.0"
"2025-09-22 11:00:00+00:00","108.0"
"2025-09-22 12:00:00+00:00","114.2"
"2025-09-22 13:00:00+00:00","118.45"
"2025-09-22 14:00:00+00:00","119.25"
"2025-09-22 15:00:00+00:00","126.0"
"2025-09-22 16:00:00+00:00","220.0"
"2025-09-22 17:00:00+00:00","280.0"
"2025-09-22 18:00:00+00:00","210.0"
"2025-09-22 19:00:00+00:00","150.0"
"2025-09-22 20:00:00+00:00","115.0"
"2025-09-22 21:00:00+00:00","118.0"
"2025-09-22 22:00:00+00:00","104.4"
"2025-09-22 23:00:00+00:00","95.1"
"2025-09-23 00:00:00+00:00","90.1"
"2025-09-23 01:00:00+00:00","88.7"
"2025-09-23 02:00:00+00:00","91.3"
"2025-09-23 03:00:00+00:00","101.8"
"2025-09-23 04:00:00+00:00","114.0"
"2025-09-23 05:00:00+00:00","150.17"
"2025-09-23 06:00:00+00:00","125.0"
"2025-09-23 07:00:00+00:00","119.4"
"2025-09-23 08:00:00+00:00","60.0"
"2025-09-23 09:00:00+00:00","43.0"
"2025-09-23 10:00:00+00:00","37.0"
"2025-09-23 11:00:00+00:00","36.0"
"2025-09-23 12:00:00+00:00","63.0"
"2025-09-23 13:00:00+00:00","97.8"
"2025-09-23 14:00:00+00:00","122.1"
"2025-09-23 15:00:00+00:00","122.1"
"2025-09-23 16:00:00+00:00","131.0"
"2025-09-23 17:00:00+00:00","176.39"
"2025-09-23 18:00:00+00:00","139.7"
"2025-09-23 19:00:00+00:00","115.1"
"2025-09-23 20:00:00+00:00","100.1"
"2025-09-23 21:00:00+00:00","116.0"
"2025-09-23 22:00:00+00:00","95.64"
"2025-09-23 23:00:00+00:00","91.6"
"2025-09-24 00:00:00+00:00","89.4"
"2025-09-24 01:00:00+00:00","88.8"
"2025-09-24 02:00:00+00:00","91.7"
"2025-09-24 03:00:00+00:00","109.2"
"2025-09-24 04:00:00+00:00","124.0"
"2025-09-24 05:00:00+00:00","157.55"
"2025-09-24 06:00:00+00:00","120.0"
"2025-09-24 07:00:00+00:00","122.1"
"2025-09-24 08:00:00+00:00","92.0"
"2025-09-24 09:00:00+00:00","90.0"
"2025-09-24 10:00:00+00:00","79.0"
"2025-09-24 11:00:00+00:00","79.0"
"2025-09-24 12:00:00+00:00","103.5"
"2025-09-24 13:00:00+00:00","112.0"
"2025-09-24 14:00:00+00:00","120.0"
"2025-09-24 15:00:00+00:00","155.94"
"2025-09-24 16:00:00+00:00","230.0"
"2025-09-24 17:00:00+00:00","235.08"
"2025-09-24 18:00:00+00:00","150.07"
"2025-09-24 19:00:00+00:00","96.0"
"2025-09-24 20:00:00+00:00","87.5"
"2025-09-24 21:00:00+00:00","100.47"
"2025-09-24 22:00:00+00:00","91.2"
"2025-09-24 23:00:00+00:00","83.2"
"2025-09-25 00:00:00+00:00","81.2"
"2025-09-25 01:00:00+00:00","81.4"
"2025-09-25 02:00:00+00:00","84.9"
"2025-09-25 03:00:00+00:00","96.6"
"2025-09-25 04:00:00+00:00","117.6"
"2025-09-25 05:00:00+00:00","130.1"
"2025-09-25 06:00:00+00:00","122.1"
"2025-09-25 07:00:00+00:00","122.1"
"2025-09-25 08:00:00+00:00","118.0"
"2025-09-25 09:00:00+00:00","110.0"
"2025-09-25 10:00:00+00:00","100.0"
"2025-09-25 11:00:00+00:00","84.6"
"2025-09-25 12:00:00+00:00","100.4"
"2025-09-25 13:00:00+00:00","109.0"
"2025-09-25 14:00:00+00:00","114.0"
"2025-09-25 15:00:00+00:00","155.21"
"2025-09-25 16:00:00+00:00","210.58"
"2025-09-25 17:00:00+00:00","235.08"
"2025-09-25 18:00:00+00:00","168.59"
"2025-09-25 19:00:00+00:00","123.4"
"2025-09-25 20:00:00+00:00","119.0"
"2025-09-25 21:00:00+00:00","117.0"
"2025-09-25 22:00:00+00:00","82.8"
"2025-09-25 23:00:00+00:00","73.8"
"2025-09-26 00:00:00+00:00","77.4"
"2025-09-26 01:00:00+00:00","66.8"
"2025-09-26 02:00:00+00:00","70.5"
"2025-09-26 03:00:00+00:00","89.8"
"2025-09-26 04:00:00+00:00","107.6"
"2025-09-26 05:00:00+00:00","122.1"
"2025-09-26 06:00:00+00:00","138.8"
