KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost,541.95,179.57 (-66.9 %),404.06 (-25.4 %)
Regret vs perfect foresight (% of no-battery cost),—,0.00 (+0.0 %),224.49 (+41.4 %)
Energy bought (kWh),4018.0,2113.7 (-47.4 %),3493.7 (-13.0 %)
Energy sold (kWh),3862.8,1680.7 (-56.5 %),3064.3 (-20.7 %)
