KPI,No battery,Perfect foresight,Forecast (Prophet)
Total cost (USD),402.56,190.89 (-52.6 %),199.24 (-50.5 %)
Regret vs perfect foresight (USD),—,0.00 (0.0 %),8.35 (+2.1 %)
Energy bought (kWh),1652.4,1497.1 (-9.4 %),1555.5 (-5.9 %)
Energy sold (kWh),361.7,52.2 (-85.6 %),118.5 (-67.2 %)
